Order No.,Date,Time,Table,Waiter,Type,Product,Category,Price,Cost,Tip,Client Tye
27,2014-03-28,20:38,7,Joel,Food,Portobello Confitado,Entrees,64,53.76,0.05,New
27,2014-03-28,20:38,7,Joel,Food,Mejillones Horneados,Entrees,75,56.25,0.05,New
27,2014-03-28,20:38,7,Joel,Food,Cítricos,Salads,69,56.58,0.05,New
27,2014-03-28,20:38,7,Joel,Food,Tropical,Pizza,125,91.25,0.05,New
27,2014-03-28,20:38,7,Joel,Food,Esfera del Cheff,Desserts,50,39,0.05,New
28,2014-07-26,22:19,14,Ernesto,Beverages,Tisana,Non-alcoholic beverages,25,18,0.13,Recurrent
28,2014-07-26,22:19,14,Ernesto,Beverages,Vino 3,Wine,670,415.4,0.13,Recurrent
28,2014-07-26,22:19,14,Ernesto,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.13,Recurrent
28,2014-07-26,22:19,14,Ernesto,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.13,Recurrent
28,2014-07-26,22:19,14,Ernesto,Food,Strudel de Manzana,Desserts,45,31.5,0.13,Recurrent
28,2014-07-26,22:19,14,Ernesto,Food,Ensalada Prímula,Salads,80,68,0.13,Recurrent
28,2014-07-26,22:19,14,Ernesto,Food,Frutos del Bosque,Salads,83,69.72,0.13,Recurrent
28,2014-07-26,22:19,14,Ernesto,Food,Margarita,Pizza,105,73.5,0.13,Recurrent
29,2015-01-27,22:48,3,Ernesto,Beverages,Naranjada,Non-alcoholic beverages,25,18.25,0.12,New
29,2015-01-27,22:48,3,Ernesto,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.12,New
29,2015-01-27,22:48,3,Ernesto,Beverages,Tisana,Non-alcoholic beverages,25,18,0.12,New
29,2015-01-27,22:48,3,Ernesto,Beverages,Corona,Beer,30,24.9,0.12,New
29,2015-01-27,22:48,3,Ernesto,Beverages,Pacifico,Beer,30,21.9,0.12,New
29,2015-01-27,22:48,3,Ernesto,Food,Lasagna Ratatouille,Pasta,75,54.75,0.12,New
29,2015-01-27,22:48,3,Ernesto,Food,Italiana,Pizza,123,88.56,0.12,New
29,2015-01-27,22:48,3,Ernesto,Food,Camarones Momia,Entrees,75,58.5,0.12,New
29,2015-01-27,22:48,3,Ernesto,Food,Cítricos,Salads,69,56.58,0.12,New
29,2015-01-27,22:48,3,Ernesto,Food,Salmón,Salads,84,63,0.12,New
29,2015-01-27,22:48,3,Ernesto,Food,Pannacotta Vainilla y Café,Desserts,40,32.4,0.12,New
30,2014-06-17,00:00,1,Joel,Beverages,Tecate,Beer,25,18,0.15,New
30,2014-06-17,00:00,1,Joel,Beverages,Victoria,Beer,30,21.3,0.15,New
30,2014-06-17,00:00,1,Joel,Beverages,Corona,Beer,30,24.9,0.15,New
30,2014-06-17,00:00,1,Joel,Beverages,Indio,Beer,25,21.25,0.15,New
30,2014-06-17,00:00,1,Joel,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.15,New
30,2014-06-17,00:00,1,Joel,Food,Pesto & Camarón,Pizza,125,105,0.15,New
30,2014-06-17,00:00,1,Joel,Food,Portobello Confitado,Entrees,64,53.76,0.15,New
30,2014-06-17,00:00,1,Joel,Food,Frutos del Bosque,Salads,83,69.72,0.15,New
30,2014-06-17,00:00,1,Joel,Food,Vacío,Main course,164,132.84,0.15,New
30,2014-06-17,00:00,1,Joel,Food,Pera Rostizada,Salads,89,75.65,0.15,New
30,2014-06-17,00:00,1,Joel,Food,Pollo al Pastor,Pizza,115,94.3,0.15,New
30,2014-06-17,00:00,1,Joel,Food,Italiana,Pizza,123,88.56,0.15,New
31,2014-02-20,17:16,1,Joel,Beverages,Naranjada,Non-alcoholic beverages,25,18.25,0.06,New
31,2014-02-20,17:16,1,Joel,Beverages,Limonada,Non-alcoholic beverages,25,20,0.06,New
31,2014-02-20,17:16,1,Joel,Beverages,Tecate,Beer,25,18,0.06,New
31,2014-02-20,17:16,1,Joel,Beverages,Refresco,Non-alcoholic beverages,20,16,0.06,New
31,2014-02-20,17:16,1,Joel,Food,Ensalada Prímula,Salads,80,68,0.06,New
31,2014-02-20,17:16,1,Joel,Food,Tacos Capeados,Tacos,75,60.75,0.06,New
31,2014-02-20,17:16,1,Joel,Food,Italiana,Pizza,123,88.56,0.06,New
31,2014-02-20,17:16,1,Joel,Food,Portobello Confitado,Entrees,64,53.76,0.06,New
32,2014-11-29,21:50,16,Mauricio,Beverages,Naranjada,Non-alcoholic beverages,25,18.25,0.2,New
32,2014-11-29,21:50,16,Mauricio,Beverages,Tecate,Beer,25,18,0.2,New
32,2014-11-29,21:50,16,Mauricio,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.2,New
32,2014-11-29,21:50,16,Mauricio,Beverages,Refresco,Non-alcoholic beverages,20,16,0.2,New
32,2014-11-29,21:50,16,Mauricio,Food,Cítricos,Salads,69,56.58,0.2,New
32,2014-11-29,21:50,16,Mauricio,Food,Tacos Arrachera,Tacos,79,66.36,0.2,New
32,2014-11-29,21:50,16,Mauricio,Food,Ensalada Prímula,Salads,80,68,0.2,New
33,2014-10-27,14:38,13,Joel,Beverages,Indio,Beer,25,21.25,0.05,Recurrent
33,2014-10-27,14:38,13,Joel,Beverages,Naranjada,Non-alcoholic beverages,25,18.25,0.05,Recurrent
33,2014-10-27,14:38,13,Joel,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.05,Recurrent
33,2014-10-27,14:38,13,Joel,Beverages,Limonada,Non-alcoholic beverages,25,20,0.05,Recurrent
33,2014-10-27,14:38,13,Joel,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.05,Recurrent
33,2014-10-27,14:38,13,Joel,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.05,Recurrent
33,2014-10-27,14:38,13,Joel,Beverages,Modelo,Beer,30,23.7,0.05,Recurrent
33,2014-10-27,14:38,13,Joel,Food,Arrachera del Chef,Main course,135,95.85,0.05,Recurrent
33,2014-10-27,14:38,13,Joel,Food,Tártara de atún/salmón Frescto,Entrees,79,63.2,0.05,Recurrent
33,2014-10-27,14:38,13,Joel,Food,Pannacotta Vainilla y Café,Desserts,40,32.4,0.05,Recurrent
33,2014-10-27,14:38,13,Joel,Food,Tacos Arrachera,Tacos,79,66.36,0.05,Recurrent
33,2014-10-27,14:38,13,Joel,Food,Pan de Elote,Desserts,40,29.6,0.05,Recurrent
33,2014-10-27,14:38,13,Joel,Food,Camarones Momia,Entrees,75,58.5,0.05,Recurrent
33,2014-10-27,14:38,13,Joel,Food,Camarones al Coco,Salads,84,68.88,0.05,Recurrent
33,2014-10-27,14:38,13,Joel,Food,Del Cheff,Pizza,135,112.05,0.05,Recurrent
34,2014-12-10,18:43,9,Ernesto,Beverages,Limonada,Non-alcoholic beverages,25,20,0.11,New
34,2014-12-10,18:43,9,Ernesto,Beverages,Victoria,Beer,30,21.3,0.11,New
34,2014-12-10,18:43,9,Ernesto,Beverages,Pacifico,Beer,30,21.9,0.11,New
34,2014-12-10,18:43,9,Ernesto,Beverages,Modelo,Beer,30,23.7,0.11,New
34,2014-12-10,18:43,9,Ernesto,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.11,New
34,2014-12-10,18:43,9,Ernesto,Beverages,Refresco,Non-alcoholic beverages,20,16,0.11,New
34,2014-12-10,18:43,9,Ernesto,Beverages,Indio,Beer,25,21.25,0.11,New
34,2014-12-10,18:43,9,Ernesto,Beverages,Naranjada,Non-alcoholic beverages,25,18.25,0.11,New
34,2014-12-10,18:43,9,Ernesto,Food,Esfera del Cheff,Desserts,50,39,0.11,New
34,2014-12-10,18:43,9,Ernesto,Food,Pasta de Tomate Deshidratado,Pasta,65,54.6,0.11,New
34,2014-12-10,18:43,9,Ernesto,Food,Atún Encostrado,Main course,178,145.96,0.11,New
34,2014-12-10,18:43,9,Ernesto,Food,Mexicana,Pizza,115,95.45,0.11,New
34,2014-12-10,18:43,9,Ernesto,Food,Cítricos,Salads,69,56.58,0.11,New
34,2014-12-10,18:43,9,Ernesto,Food,Espárragos Envueltos,Entrees,78,63.18,0.11,New
34,2014-12-10,18:43,9,Ernesto,Food,Vacío,Main course,164,132.84,0.11,New
35,2014-05-28,12:57,7,Valentina,Beverages,Tecate,Beer,25,18,0.06,Recurrent
35,2014-05-28,12:57,7,Valentina,Beverages,Indio,Beer,25,21.25,0.06,Recurrent
35,2014-05-28,12:57,7,Valentina,Food,Pan de Elote,Desserts,40,29.6,0.06,Recurrent
35,2014-05-28,12:57,7,Valentina,Food,Salmón al Pesto,Main course,174,121.8,0.06,Recurrent
35,2014-05-28,12:57,7,Valentina,Food,Tacos Capeados,Tacos,75,60.75,0.06,Recurrent
35,2014-05-28,12:57,7,Valentina,Food,Mexicana,Pizza,115,95.45,0.06,Recurrent
36,2014-04-06,23:45,6,Rodolfo,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.17,Recurrent
36,2014-04-06,23:45,6,Rodolfo,Beverages,Corona,Beer,30,24.9,0.17,Recurrent
36,2014-04-06,23:45,6,Rodolfo,Beverages,Refresco,Non-alcoholic beverages,20,16,0.17,Recurrent
36,2014-04-06,23:45,6,Rodolfo,Beverages,Indio,Beer,25,21.25,0.17,Recurrent
36,2014-04-06,23:45,6,Rodolfo,Beverages,Modelo,Beer,30,23.7,0.17,Recurrent
36,2014-04-06,23:45,6,Rodolfo,Beverages,Victoria,Beer,30,21.3,0.17,Recurrent
36,2014-04-06,23:45,6,Rodolfo,Food,Brochetas Hawaiianas,Entrees,74,56.98,0.17,Recurrent
36,2014-04-06,23:45,6,Rodolfo,Food,Tártara de atún/salmón Frescto,Entrees,79,63.2,0.17,Recurrent
36,2014-04-06,23:45,6,Rodolfo,Food,Pizza Prímula,Pizza,105,81.9,0.17,Recurrent
36,2014-04-06,23:45,6,Rodolfo,Food,Pesto & Camarón,Pizza,125,105,0.17,Recurrent
36,2014-04-06,23:45,6,Rodolfo,Food,Tacos Capeados,Tacos,75,60.75,0.17,Recurrent
36,2014-04-06,23:45,6,Rodolfo,Food,Portobello Confitado,Entrees,64,53.76,0.17,Recurrent
36,2014-04-06,23:45,6,Rodolfo,Food,Strudel de Manzana,Desserts,45,31.5,0.17,Recurrent
36,2014-04-06,23:45,6,Rodolfo,Food,Tropical,Pizza,125,91.25,0.17,Recurrent
37,2014-11-02,14:09,8,Alejandro,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.09,Recurrent
37,2014-11-02,14:09,8,Alejandro,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.09,Recurrent
37,2014-11-02,14:09,8,Alejandro,Beverages,Limonada,Non-alcoholic beverages,25,20,0.09,Recurrent
37,2014-11-02,14:09,8,Alejandro,Beverages,Minerva,Beer,40,32.4,0.09,Recurrent
37,2014-11-02,14:09,8,Alejandro,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.09,Recurrent
37,2014-11-02,14:09,8,Alejandro,Beverages,Naranjada,Non-alcoholic beverages,25,18.25,0.09,Recurrent
37,2014-11-02,14:09,8,Alejandro,Beverages,Corona,Beer,30,24.9,0.09,Recurrent
37,2014-11-02,14:09,8,Alejandro,Food,Mexicana,Pizza,115,95.45,0.09,Recurrent
37,2014-11-02,14:09,8,Alejandro,Food,Pasta de Tomate Deshidratado,Pasta,65,54.6,0.09,Recurrent
37,2014-11-02,14:09,8,Alejandro,Food,Strudel de Manzana,Desserts,45,31.5,0.09,Recurrent
37,2014-11-02,14:09,8,Alejandro,Food,Pan de Elote,Desserts,40,29.6,0.09,Recurrent
37,2014-11-02,14:09,8,Alejandro,Food,Camarones Momia,Entrees,75,58.5,0.09,Recurrent
38,2014-04-06,18:14,11,Omar,Beverages,Corona,Beer,30,24.9,0.15,Recurrent
38,2014-04-06,18:14,11,Omar,Beverages,Indio,Beer,25,21.25,0.15,Recurrent
38,2014-04-06,18:14,11,Omar,Beverages,Limonada,Non-alcoholic beverages,25,20,0.15,Recurrent
38,2014-04-06,18:14,11,Omar,Beverages,Naranjada,Non-alcoholic beverages,25,18.25,0.15,Recurrent
38,2014-04-06,18:14,11,Omar,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.15,Recurrent
38,2014-04-06,18:14,11,Omar,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.15,Recurrent
38,2014-04-06,18:14,11,Omar,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.15,Recurrent
38,2014-04-06,18:14,11,Omar,Beverages,Tecate,Beer,25,18,0.15,Recurrent
38,2014-04-06,18:14,11,Omar,Food,Pasta Alfredo,Pasta,67,55.61,0.15,Recurrent
38,2014-04-06,18:14,11,Omar,Food,Tiramisú,Desserts,42,31.5,0.15,Recurrent
38,2014-04-06,18:14,11,Omar,Food,Rollos Prímula,Entrees,73,52.56,0.15,Recurrent
38,2014-04-06,18:14,11,Omar,Food,Pasta 4 Quesos,Pasta,69,53.13,0.15,Recurrent
38,2014-04-06,18:14,11,Omar,Food,Tártara de atún/salmón Frescto,Entrees,79,63.2,0.15,Recurrent
38,2014-04-06,18:14,11,Omar,Food,Pasta de Tomate Deshidratado,Pasta,65,54.6,0.15,Recurrent
38,2014-04-06,18:14,11,Omar,Food,Margarita,Pizza,105,73.5,0.15,Recurrent
38,2014-04-06,18:14,11,Omar,Food,Salmón al Pesto,Main course,174,121.8,0.15,Recurrent
39,2014-07-27,21:36,10,Omar,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.14,New
39,2014-07-27,21:36,10,Omar,Beverages,Corona,Beer,30,24.9,0.14,New
39,2014-07-27,21:36,10,Omar,Beverages,Limonada,Non-alcoholic beverages,25,20,0.14,New
39,2014-07-27,21:36,10,Omar,Beverages,Refresco,Non-alcoholic beverages,20,16,0.14,New
39,2014-07-27,21:36,10,Omar,Beverages,Modelo,Beer,30,23.7,0.14,New
39,2014-07-27,21:36,10,Omar,Food,Mexicana,Pizza,115,95.45,0.14,New
39,2014-07-27,21:36,10,Omar,Food,Camarones Momia,Entrees,75,58.5,0.14,New
39,2014-07-27,21:36,10,Omar,Food,Frutos del Bosque,Salads,83,69.72,0.14,New
39,2014-07-27,21:36,10,Omar,Food,Tropical,Pizza,125,91.25,0.14,New
39,2014-07-27,21:36,10,Omar,Food,Mejillones Horneados,Entrees,75,56.25,0.14,New
39,2014-07-27,21:36,10,Omar,Food,Brochetas Hawaiianas,Entrees,74,56.98,0.14,New
40,2014-10-06,00:00,5,Ernesto,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.12,Recurrent
40,2014-10-06,00:00,5,Ernesto,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.12,Recurrent
40,2014-10-06,00:00,5,Ernesto,Food,Quesadillas Gobernador,Tacos,78,60.06,0.12,Recurrent
40,2014-10-06,00:00,5,Ernesto,Food,Strudel de Manzana,Desserts,45,31.5,0.12,Recurrent
40,2014-10-06,00:00,5,Ernesto,Food,Margret de Pato,Main course,198,150.48,0.12,Recurrent
40,2014-10-06,00:00,5,Ernesto,Food,Tropical,Pizza,125,91.25,0.12,Recurrent
41,2014-12-05,23:45,16,Mauricio,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.2,New
41,2014-12-05,23:45,16,Mauricio,Beverages,Tecate,Beer,25,18,0.2,New
41,2014-12-05,23:45,16,Mauricio,Beverages,Refresco,Non-alcoholic beverages,20,16,0.2,New
41,2014-12-05,23:45,16,Mauricio,Beverages,Modelo,Beer,30,23.7,0.2,New
41,2014-12-05,23:45,16,Mauricio,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.2,New
41,2014-12-05,23:45,16,Mauricio,Food,Italiana,Pizza,123,88.56,0.2,New
41,2014-12-05,23:45,16,Mauricio,Food,Camarones Momia,Entrees,75,58.5,0.2,New
41,2014-12-05,23:45,16,Mauricio,Food,Tacos Arrachera,Tacos,79,66.36,0.2,New
41,2014-12-05,23:45,16,Mauricio,Food,Arrachera del Chef,Main course,135,95.85,0.2,New
42,2014-11-03,20:09,12,Ernesto,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.13,Recurrent
42,2014-11-03,20:09,12,Ernesto,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.13,Recurrent
42,2014-11-03,20:09,12,Ernesto,Beverages,Tisana,Non-alcoholic beverages,25,18,0.13,Recurrent
42,2014-11-03,20:09,12,Ernesto,Beverages,Victoria,Beer,30,21.3,0.13,Recurrent
42,2014-11-03,20:09,12,Ernesto,Food,Pizza Prímula,Pizza,105,81.9,0.13,Recurrent
42,2014-11-03,20:09,12,Ernesto,Food,Camarones Momia,Entrees,75,58.5,0.13,Recurrent
43,2014-10-23,21:07,6,Omar,Beverages,Tisana,Non-alcoholic beverages,25,18,0.17,New
43,2014-10-23,21:07,6,Omar,Beverages,Modelo,Beer,30,23.7,0.17,New
43,2014-10-23,21:07,6,Omar,Food,Italiana,Pizza,123,88.56,0.17,New
43,2014-10-23,21:07,6,Omar,Food,Tropical,Pizza,125,91.25,0.17,New
43,2014-10-23,21:07,6,Omar,Food,Tacos Capeados,Tacos,75,60.75,0.17,New
43,2014-10-23,21:07,6,Omar,Food,Tacos Arrachera,Tacos,79,66.36,0.17,New
43,2014-10-23,21:07,6,Omar,Food,Panela a la Leña,Entrees,53,42.4,0.17,New
44,2014-05-20,23:31,3,Rodolfo,Beverages,Tecate,Beer,25,18,0.15,Recurrent
44,2014-05-20,23:31,3,Rodolfo,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.15,Recurrent
44,2014-05-20,23:31,3,Rodolfo,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.15,Recurrent
44,2014-05-20,23:31,3,Rodolfo,Beverages,Limonada,Non-alcoholic beverages,25,20,0.15,Recurrent
44,2014-05-20,23:31,3,Rodolfo,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.15,Recurrent
44,2014-05-20,23:31,3,Rodolfo,Food,Del Cheff,Pizza,135,112.05,0.15,Recurrent
44,2014-05-20,23:31,3,Rodolfo,Food,Ensalada Prímula,Salads,80,68,0.15,Recurrent
44,2014-05-20,23:31,3,Rodolfo,Food,Pasta Alfredo,Pasta,67,55.61,0.15,Recurrent
44,2014-05-20,23:31,3,Rodolfo,Food,Brochetas Hawaiianas,Entrees,74,56.98,0.15,Recurrent
44,2014-05-20,23:31,3,Rodolfo,Food,Lasagna Ratatouille,Pasta,75,54.75,0.15,Recurrent
45,2014-03-15,21:36,5,Mariana,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.12,Recurrent
45,2014-03-15,21:36,5,Mariana,Beverages,Limonada,Non-alcoholic beverages,25,20,0.12,Recurrent
45,2014-03-15,21:36,5,Mariana,Beverages,Vino 10,Wine,708,431.88,0.12,Recurrent
45,2014-03-15,21:36,5,Mariana,Beverages,Vino 4,Wine,410,270.6,0.12,Recurrent
45,2014-03-15,21:36,5,Mariana,Food,Vacío,Main course,164,132.84,0.12,Recurrent
46,2014-04-07,23:31,5,Valentina,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.17,New
46,2014-04-07,23:31,5,Valentina,Beverages,Modelo,Beer,30,23.7,0.17,New
46,2014-04-07,23:31,5,Valentina,Beverages,Minerva,Beer,40,32.4,0.17,New
46,2014-04-07,23:31,5,Valentina,Beverages,Pacifico,Beer,30,21.9,0.17,New
46,2014-04-07,23:31,5,Valentina,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.17,New
46,2014-04-07,23:31,5,Valentina,Beverages,Tecate,Beer,25,18,0.17,New
46,2014-04-07,23:31,5,Valentina,Food,Pasta 4 Quesos,Pasta,69,53.13,0.17,New
46,2014-04-07,23:31,5,Valentina,Food,Espárragos Envueltos,Entrees,78,63.18,0.17,New
46,2014-04-07,23:31,5,Valentina,Food,Del Huerto,Salads,65,54.6,0.17,New
46,2014-04-07,23:31,5,Valentina,Food,Salmón,Salads,84,63,0.17,New
46,2014-04-07,23:31,5,Valentina,Food,Atún Encostrado,Main course,178,145.96,0.17,New
47,2014-04-29,23:45,2,Omar,Beverages,Victoria,Beer,30,21.3,0.16,New
47,2014-04-29,23:45,2,Omar,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.16,New
47,2014-04-29,23:45,2,Omar,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.16,New
47,2014-04-29,23:45,2,Omar,Beverages,Tisana,Non-alcoholic beverages,25,18,0.16,New
47,2014-04-29,23:45,2,Omar,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.16,New
47,2014-04-29,23:45,2,Omar,Food,Margret de Pato,Main course,198,150.48,0.16,New
47,2014-04-29,23:45,2,Omar,Food,Panela a la Leña,Entrees,53,42.4,0.16,New
47,2014-04-29,23:45,2,Omar,Food,Vacío,Main course,164,132.84,0.16,New
48,2014-03-26,17:31,10,Mariana,Beverages,Limonada,Non-alcoholic beverages,25,20,0.06,New
48,2014-03-26,17:31,10,Mariana,Beverages,Indio,Beer,25,21.25,0.06,New
48,2014-03-26,17:31,10,Mariana,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.06,New
48,2014-03-26,17:31,10,Mariana,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.06,New
48,2014-03-26,17:31,10,Mariana,Beverages,Pacifico,Beer,30,21.9,0.06,New
48,2014-03-26,17:31,10,Mariana,Beverages,Modelo,Beer,30,23.7,0.06,New
48,2014-03-26,17:31,10,Mariana,Food,Frutos del Bosque,Salads,83,69.72,0.06,New
48,2014-03-26,17:31,10,Mariana,Food,Salmón Ahumado,Pizza,135,105.3,0.06,New
48,2014-03-26,17:31,10,Mariana,Food,Tártara de atún/salmón Frescto,Entrees,79,63.2,0.06,New
48,2014-03-26,17:31,10,Mariana,Food,Camarones Momia,Entrees,75,58.5,0.06,New
48,2014-03-26,17:31,10,Mariana,Food,Margarita,Pizza,105,73.5,0.06,New
49,2014-12-07,14:38,10,Saul,Beverages,Corona,Beer,30,24.9,0.16,New
49,2014-12-07,14:38,10,Saul,Beverages,Modelo,Beer,30,23.7,0.16,New
49,2014-12-07,14:38,10,Saul,Beverages,Refresco,Non-alcoholic beverages,20,16,0.16,New
49,2014-12-07,14:38,10,Saul,Food,Tiramisú,Desserts,42,31.5,0.16,New
49,2014-12-07,14:38,10,Saul,Food,Pasta de Tomate Deshidratado,Pasta,65,54.6,0.16,New
49,2014-12-07,14:38,10,Saul,Food,Brochetas Hawaiianas,Entrees,74,56.98,0.16,New
49,2014-12-07,14:38,10,Saul,Food,Vacío,Main course,164,132.84,0.16,New
49,2014-12-07,14:38,10,Saul,Food,Portobello Confitado,Entrees,64,53.76,0.16,New
50,2014-10-10,23:31,4,Mauricio,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.2,New
50,2014-10-10,23:31,4,Mauricio,Beverages,Naranjada,Non-alcoholic beverages,25,18.25,0.2,New
50,2014-10-10,23:31,4,Mauricio,Beverages,Refresco,Non-alcoholic beverages,20,16,0.2,New
50,2014-10-10,23:31,4,Mauricio,Beverages,Tisana,Non-alcoholic beverages,25,18,0.2,New
50,2014-10-10,23:31,4,Mauricio,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.2,New
50,2014-10-10,23:31,4,Mauricio,Food,Camarones al Coco,Salads,84,68.88,0.2,New
50,2014-10-10,23:31,4,Mauricio,Food,Ensalada Prímula,Salads,80,68,0.2,New
50,2014-10-10,23:31,4,Mauricio,Food,Del Cheff,Pizza,135,112.05,0.2,New
50,2014-10-10,23:31,4,Mauricio,Food,Mexicana,Pizza,115,95.45,0.2,New
51,2014-07-02,18:14,13,Omar,Beverages,Limonada,Non-alcoholic beverages,25,20,0.05,New
51,2014-07-02,18:14,13,Omar,Beverages,Indio,Beer,25,21.25,0.05,New
51,2014-07-02,18:14,13,Omar,Beverages,Corona,Beer,30,24.9,0.05,New
51,2014-07-02,18:14,13,Omar,Food,Mejillones Horneados,Entrees,75,56.25,0.05,New
51,2014-07-02,18:14,13,Omar,Food,Quesadillas Gobernador,Tacos,78,60.06,0.05,New
51,2014-07-02,18:14,13,Omar,Food,Tropical,Pizza,125,91.25,0.05,New
51,2014-07-02,18:14,13,Omar,Food,Pan de Elote,Desserts,40,29.6,0.05,New
51,2014-07-02,18:14,13,Omar,Food,Pannacotta Vainilla y Café,Desserts,40,32.4,0.05,New
52,2014-07-26,18:00,3,Mariana,Beverages,Naranjada,Non-alcoholic beverages,25,18.25,0.14,New
52,2014-07-26,18:00,3,Mariana,Beverages,Pacifico,Beer,30,21.9,0.14,New
52,2014-07-26,18:00,3,Mariana,Beverages,Modelo,Beer,30,23.7,0.14,New
52,2014-07-26,18:00,3,Mariana,Food,Pesto & Camarón,Pizza,125,105,0.14,New
52,2014-07-26,18:00,3,Mariana,Food,Ensalada Prímula,Salads,80,68,0.14,New
52,2014-07-26,18:00,3,Mariana,Food,Pan de Elote,Desserts,40,29.6,0.14,New
52,2014-07-26,18:00,3,Mariana,Food,Mexicana,Pizza,115,95.45,0.14,New
53,2014-10-05,17:31,10,Ernesto,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.11,New
53,2014-10-05,17:31,10,Ernesto,Beverages,Refresco,Non-alcoholic beverages,20,16,0.11,New
53,2014-10-05,17:31,10,Ernesto,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.11,New
53,2014-10-05,17:31,10,Ernesto,Food,Pasta 4 Quesos,Pasta,69,53.13,0.11,New
53,2014-10-05,17:31,10,Ernesto,Food,Lasagna Ratatouille,Pasta,75,54.75,0.11,New
54,2014-06-22,15:07,16,Saul,Beverages,Tisana,Non-alcoholic beverages,25,18,0.07,Recurrent
54,2014-06-22,15:07,16,Saul,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.07,Recurrent
54,2014-06-22,15:07,16,Saul,Food,Panela a la Leña,Entrees,53,42.4,0.07,Recurrent
55,2014-06-14,22:04,14,Rodolfo,Beverages,Tisana,Non-alcoholic beverages,25,18,0.09,Recurrent
55,2014-06-14,22:04,14,Rodolfo,Beverages,Vino 10,Wine,708,431.88,0.09,Recurrent
55,2014-06-14,22:04,14,Rodolfo,Beverages,Vino 9 ,Wine,647,478.78,0.09,Recurrent
55,2014-06-14,22:04,14,Rodolfo,Beverages,Indio,Beer,25,21.25,0.09,Recurrent
55,2014-06-14,22:04,14,Rodolfo,Beverages,Vino 4,Wine,410,270.6,0.09,Recurrent
55,2014-06-14,22:04,14,Rodolfo,Food,Margret de Pato,Main course,198,150.48,0.09,Recurrent
55,2014-06-14,22:04,14,Rodolfo,Food,Atún Encostrado,Main course,178,145.96,0.09,Recurrent
55,2014-06-14,22:04,14,Rodolfo,Food,Camarones Momia,Entrees,75,58.5,0.09,Recurrent
55,2014-06-14,22:04,14,Rodolfo,Food,Frutos del Bosque,Salads,83,69.72,0.09,Recurrent
56,2014-08-11,15:21,7,Omar,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.05,New
56,2014-08-11,15:21,7,Omar,Beverages,Corona,Beer,30,24.9,0.05,New
56,2014-08-11,15:21,7,Omar,Beverages,Modelo,Beer,30,23.7,0.05,New
56,2014-08-11,15:21,7,Omar,Beverages,Minerva,Beer,40,32.4,0.05,New
56,2014-08-11,15:21,7,Omar,Beverages,Indio,Beer,25,21.25,0.05,New
56,2014-08-11,15:21,7,Omar,Food,Pera Rostizada,Salads,89,75.65,0.05,New
56,2014-08-11,15:21,7,Omar,Food,Cítricos,Salads,69,56.58,0.05,New
56,2014-08-11,15:21,7,Omar,Food,Tártara de atún/salmón Frescto,Entrees,79,63.2,0.05,New
56,2014-08-11,15:21,7,Omar,Food,Lasagna Ratatouille,Pasta,75,54.75,0.05,New
56,2014-08-11,15:21,7,Omar,Food,Del Cheff,Pizza,135,112.05,0.05,New
